# BUSCO version is: 6.0.0 
# The lineage dataset is: apicomplexa_odb12 (Creation date: 2025-07-01, number of genomes: 36, number of BUSCOs: 481)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
7741at5794	Duplicated	4656_g	270.7	163	https://www.orthodb.org/?query=7741at5794	rRNA-processing protein FCF1
7741at5794	Duplicated	3149_g	253.8	155	https://www.orthodb.org/?query=7741at5794	rRNA-processing protein FCF1
7803at5794	Complete	6644_g	538.5	346	https://www.orthodb.org/?query=7803at5794	actin
7861at5794	Complete	1258_g	438.3	248	https://www.orthodb.org/?query=7861at5794	Phosphoglycerate mutase
7878at5794	Complete	1835_g	440.5	209	https://www.orthodb.org/?query=7878at5794	GTP-binding nuclear protein
7921at5794	Complete	6412_g	173.2	121	https://www.orthodb.org/?query=7921at5794	N-terminal acetyltransferase complex ARD1 subunit
8083at5794	Complete	3184_g	209.9	134	https://www.orthodb.org/?query=8083at5794	DNA-directed RNA polymerases I
8233at5794	Complete	3557_g	522.0	319	https://www.orthodb.org/?query=8233at5794	replication factor C subunit
8315at5794	Fragmented	2545_g	210.6	166	https://www.orthodb.org/?query=8315at5794	zinc finger, C3HC4 type (RING finger) domain-containing protein
8326at5794	Complete	2906_g	261.0	154	https://www.orthodb.org/?query=8326at5794	ras-related protein Rab-11A
8327at5794	Fragmented	2274_g	163.1	159	https://www.orthodb.org/?query=8327at5794	putative Transcription initiation factor TFIID subunit 7
8399at5794	Complete	845_g	495.5	293	https://www.orthodb.org/?query=8399at5794	putative ribosomal Rna (adenine(1779)-N(6)/adenine(1780)-N(6))- dimethyltransferase
8453at5794	Complete	3738_g	272.5	233	https://www.orthodb.org/?query=8453at5794	DNA-directed RNA polymerase III
8461at5794	Complete	3089_g	270.5	143	https://www.orthodb.org/?query=8461at5794	40S ribosomal protein
8471at5794	Complete	2337_g	1377.6	741	https://www.orthodb.org/?query=8471at5794	transport protein
8569at5794	Complete	2195_g	251.6	147	https://www.orthodb.org/?query=8569at5794	nucleoside diphosphate kinase A
8628at5794	Complete	1497_g	364.2	219	https://www.orthodb.org/?query=8628at5794	uracil-DNA glycosylase
8796at5794	Missing
8812at5794	Complete	3403_g	479.2	258	https://www.orthodb.org/?query=8812at5794	ribosome biogenesis protein nsa2
9051at5794	Complete	4136_g	1032.5	626	https://www.orthodb.org/?query=9051at5794	DNA replication licensing factor
9112at5794	Complete	3233_g	465.3	393	https://www.orthodb.org/?query=9112at5794	zinc finger protein
9198at5794	Missing
9558at5794	Fragmented	7230_g	606.2	478	https://www.orthodb.org/?query=9558at5794	methyltransferase
9567at5794	Fragmented	1778_g	142.7	120	https://www.orthodb.org/?query=9567at5794	protein RER1
9663at5794	Complete	1380_g	314.7	279	https://www.orthodb.org/?query=9663at5794	endoplasmic reticulum oxidoreductin
9716at5794	Complete	2941_g	418.6	329	https://www.orthodb.org/?query=9716at5794	Ethanolamine-phosphate cytidylyltransferase
9722at5794	Complete	6882_g	481.9	364	https://www.orthodb.org/?query=9722at5794	thioredoxin
9831at5794	Complete	351_g	332.7	378	https://www.orthodb.org/?query=9831at5794	hypothetical protein, conserved
9903at5794	Complete	914_g	295.8	252	https://www.orthodb.org/?query=9903at5794	S1/P1 nuclease
9998at5794	Complete	1353_g	224.2	150	https://www.orthodb.org/?query=9998at5794	nuclear cap-binding protein
10182at5794	Fragmented	2764_g	753.6	568	https://www.orthodb.org/?query=10182at5794	kelch repeat-containing protein
10285at5794	Complete	7_g	379.4	309	https://www.orthodb.org/?query=10285at5794	vacuolar protein sorting-associated protein 33
10332at5794	Fragmented	4853_g	344.0	267	https://www.orthodb.org/?query=10332at5794	ribosome biogenesis protein
10486at5794	Fragmented	4070_g	443.1	277	https://www.orthodb.org/?query=10486at5794	histone deacetylase
10895at5794	Fragmented	3619_g	323.5	275	https://www.orthodb.org/?query=10895at5794	protein kinase
10954at5794	Complete	1905_g	731.9	462	https://www.orthodb.org/?query=10954at5794	RNA-metabolising metallo-beta-lactamase
11080at5794	Fragmented	2958_g	226.1	163	https://www.orthodb.org/?query=11080at5794	embryo sac development arrest eda7
11330at5794	Complete	3556_g	448.6	436	https://www.orthodb.org/?query=11330at5794	DEAD/DEAH box helicase
11341at5794	Missing
11416at5794	Complete	3309_g	331.7	259	https://www.orthodb.org/?query=11416at5794	translation initiation factor
11466at5794	Complete	3699_g	271.9	195	https://www.orthodb.org/?query=11466at5794	60s ribosomal protein L13
11488at5794	Complete	5430_g	248.7	182	https://www.orthodb.org/?query=11488at5794	TB2/DP1/HVA22 family integral membrane protein
11496at5794	Complete	6625_g	316.9	254	https://www.orthodb.org/?query=11496at5794	nuclear movement protein
11519at5794	Duplicated	2826_g	241.7	442	https://www.orthodb.org/?query=11519at5794	helicase
11519at5794	Duplicated	480_g	277.6	424	https://www.orthodb.org/?query=11519at5794	helicase
11519at5794	Duplicated	1098_g	249.1	381	https://www.orthodb.org/?query=11519at5794	helicase
11538at5794	Fragmented	5622_g	84.4	70	https://www.orthodb.org/?query=11538at5794	RNA methyltransferase
11552at5794	Complete	1005_g	740.7	479	https://www.orthodb.org/?query=11552at5794	thioredoxin reductase
11563at5794	Fragmented	1441_g	503.7	285	https://www.orthodb.org/?query=11563at5794	SNF2 family N-terminal domain protein
11750at5794	Complete	467_g	797.5	751	https://www.orthodb.org/?query=11750at5794	SET domain protein
11788at5794	Complete	3237_g	204.4	261	https://www.orthodb.org/?query=11788at5794	Geranylgeranyl transferase type-2 subunit beta
12091at5794	Complete	4336_g	372.8	216	https://www.orthodb.org/?query=12091at5794	40s ribosomal protein S6
12206at5794	Complete	3267_g	183.6	194	https://www.orthodb.org/?query=12206at5794	G-patch domain
12214at5794	Complete	2575_g	183.3	215	https://www.orthodb.org/?query=12214at5794	WD domain, G-beta repeat domain containing protein
12280at5794	Complete	1143_g	539.0	323	https://www.orthodb.org/?query=12280at5794	replication factor C subunit
12327at5794	Complete	6473_g	298.7	318	https://www.orthodb.org/?query=12327at5794	CobW/HypB/UreG nucleotide-binding domain
12484at5794	Complete	3671_g	144.2	113	https://www.orthodb.org/?query=12484at5794	60S ribosomal protein L24,putative
12878at5794	Complete	4062_g	252.5	295	https://www.orthodb.org/?query=12878at5794	FCH domain containing protein
12887at5794	Missing
12975at5794	Complete	3150_g	152.7	118	https://www.orthodb.org/?query=12975at5794	zinc finger protein
13279at5794	Complete	1699_g	334.4	268	https://www.orthodb.org/?query=13279at5794	transcription elongation factor
13281at5794	Fragmented	2173_g	401.0	336	https://www.orthodb.org/?query=13281at5794	DNA mismatch repair protein
13310at5794	Complete	777_g	428.2	456	https://www.orthodb.org/?query=13310at5794	heat shock protein
13315at5794	Fragmented	3043_g	77.9	94	https://www.orthodb.org/?query=13315at5794	secy-independent transporter protein
13369at5794	Fragmented	1795_g	150.9	121	https://www.orthodb.org/?query=13369at5794	transmembrane emp24 domain-containing protein
13548at5794	Complete	2460_g	176.6	113	https://www.orthodb.org/?query=13548at5794	Ribosomal protein L22e
13630at5794	Duplicated	2793_g	362.3	270	https://www.orthodb.org/?query=13630at5794	g2 protein
13630at5794	Duplicated	5462_g	362.3	270	https://www.orthodb.org/?query=13630at5794	g2 protein
13731at5794	Fragmented	2438_g	223.1	204	https://www.orthodb.org/?query=13731at5794	syntaxin
13853at5794	Complete	3984_g	330.3	333	https://www.orthodb.org/?query=13853at5794	translation initiation factor eIF-2B gamma subunit
13899at5794	Complete	4172_g	228.1	189	https://www.orthodb.org/?query=13899at5794	Scd6-like Sm domain
13921at5794	Complete	4035_g	424.8	407	https://www.orthodb.org/?query=13921at5794	Formin 2 Domain containing protein
14090at5794	Complete	3000_g	554.4	474	https://www.orthodb.org/?query=14090at5794	splicing factor
14108at5794	Fragmented	6533_g	212.7	195	https://www.orthodb.org/?query=14108at5794	Endoplasmic reticulum-resident calcium binding protein
14164at5794	Complete	1139_g	641.3	657	https://www.orthodb.org/?query=14164at5794	methyltransferase
14250at5794	Complete	964_g	263.7	173	https://www.orthodb.org/?query=14250at5794	U2 small nuclear ribonucleoprotein A'
14463at5794	Complete	2762_g	637.6	451	https://www.orthodb.org/?query=14463at5794	26S proteasome non-ATPase regulatory subunit 3
14555at5794	Complete	1718_g	156.4	131	https://www.orthodb.org/?query=14555at5794	nascent polypeptide-associated complex subunit alpha
14579at5794	Complete	3297_g	517.8	421	https://www.orthodb.org/?query=14579at5794	Ubiquitin carboxyl-terminal hydrolase
14591at5794	Complete	3506_g	149.7	187	https://www.orthodb.org/?query=14591at5794	cyclic nucleotide-binding domain protein
14730at5794	Complete	3428_g	187.1	144	https://www.orthodb.org/?query=14730at5794	ribosomal protein S27a
15005at5794	Duplicated	4354_g	201.5	127	https://www.orthodb.org/?query=15005at5794	DNA-directed RNA polymerase II, putative
15005at5794	Duplicated	5037_g	192.7	121	https://www.orthodb.org/?query=15005at5794	DNA-directed RNA polymerase II, putative
15046at5794	Fragmented	2667_g	258.9	212	https://www.orthodb.org/?query=15046at5794	ADP-ribosylation factor GTPase-activating protein
15094at5794	Fragmented	4213_g	151.3	265	https://www.orthodb.org/?query=15094at5794	sas10 c-terminal domain-containing protein
15130at5794	Complete	449_g	406.4	312	https://www.orthodb.org/?query=15130at5794	apicomplexan specific
15169at5794	Complete	4261_g	591.8	521	https://www.orthodb.org/?query=15169at5794	RNA helicase
15301at5794	Complete	2629_g	242.9	242	https://www.orthodb.org/?query=15301at5794	zinc finger protein
15360at5794	Complete	861_g	172.3	231	https://www.orthodb.org/?query=15360at5794	conserved hypothetical protein
15389at5794	Fragmented	1149_g	313.2	391	https://www.orthodb.org/?query=15389at5794	DNA2/NAM7 helicase
15422at5794	Complete	1009_g	245.7	196	https://www.orthodb.org/?query=15422at5794	vesicle-associated membrane protein
15559at5794	Fragmented	2065_g	351.0	324	https://www.orthodb.org/?query=15559at5794	kelch repeat containing protein
15680at5794	Complete	3952_g	218.8	153	https://www.orthodb.org/?query=15680at5794	unchacterized apicomplexan-specific serine rich low complexity
15803at5794	Missing
15911at5794	Complete	1554_g	144.6	104	https://www.orthodb.org/?query=15911at5794	60s acidic ribosomal protein P2
16038at5794	Complete	1896_g	151.1	105	https://www.orthodb.org/?query=16038at5794	60S acidic ribosomal protein
16211at5794	Complete	1006_g	187.9	121	https://www.orthodb.org/?query=16211at5794	Sgn1p-like RRM domain containing
17147at5794	Complete	3358_g	445.5	264	https://www.orthodb.org/?query=17147at5794	Diphthine synthase
17423at5794	Duplicated	1024_g	547.9	351	https://www.orthodb.org/?query=17423at5794	acid phosphatase
17423at5794	Duplicated	5334_g	540.5	343	https://www.orthodb.org/?query=17423at5794	acid phosphatase
17586at5794	Complete	1164_g	163.9	102	https://www.orthodb.org/?query=17586at5794	small nuclear ribonucleoprotein
18021at5794	Complete	21_g	545.6	415	https://www.orthodb.org/?query=18021at5794	eukaryotic translation initiation factor 3
18026at5794	Complete	6600_g	286.5	155	https://www.orthodb.org/?query=18026at5794	centrin
18028at5794	Fragmented	2817_g	289.1	185	https://www.orthodb.org/?query=18028at5794	Integral membrane protein
18175at5794	Complete	3726_g	309.2	183	https://www.orthodb.org/?query=18175at5794	V-type ATPase, D subunit
18178at5794	Complete	1344_g	246.2	156	https://www.orthodb.org/?query=18178at5794	protein disulfide-isomerase
18694at5794	Complete	575_g	677.8	399	https://www.orthodb.org/?query=18694at5794	mitogen-activated protein kinase
19052at5794	Fragmented	3145_g	100.2	78	https://www.orthodb.org/?query=19052at5794	hypothetical protein, conserved
19609at5794	Complete	2417_g	310.9	260	https://www.orthodb.org/?query=19609at5794	nucleosome assembly protein
19917at5794	Fragmented	1957_g	434.0	329	https://www.orthodb.org/?query=19917at5794	MJ1625 yease Yp1009cp-like domain-containing protein, putative
19925at5794	Fragmented	6141_g	195.7	133	https://www.orthodb.org/?query=19925at5794	proliferation-associated protein
20076at5794	Complete	2807_g	110.5	81	https://www.orthodb.org/?query=20076at5794	DNAJ protein
20195at5794	Complete	2791_g	638.4	599	https://www.orthodb.org/?query=20195at5794	RNA-binding protein
26645at5794	Complete	397_g	227.0	192	https://www.orthodb.org/?query=26645at5794	putative TATA-box binding protein
26678at5794	Complete	2746_g	477.6	405	https://www.orthodb.org/?query=26678at5794	actin-like protein
31016at5794	Complete	693_g	1726.2	811	https://www.orthodb.org/?query=31016at5794	elongation factor
31030at5794	Complete	6998_g	927.0	668	https://www.orthodb.org/?query=31030at5794	eukaryotic translation initiation factor
31048at5794	Missing
31088at5794	Complete	4178_g	520.7	340	https://www.orthodb.org/?query=31088at5794	tRNA N6-adenosine threonylcarbamoyltransferase
31099at5794	Complete	1173_g	292.6	190	https://www.orthodb.org/?query=31099at5794	peroxiredoxin
31117at5794	Complete	3603_g	205.7	132	https://www.orthodb.org/?query=31117at5794	Multiprotein bridging factor 1
31127at5794	Complete	537_g	357.9	234	https://www.orthodb.org/?query=31127at5794	mitochondrial import receptor subunit Tom40
31137at5794	Fragmented	2001_g	353.8	195	https://www.orthodb.org/?query=31137at5794	Serine/threonine protein phosphatase
31179at5794	Fragmented	4421_g	180.6	101	https://www.orthodb.org/?query=31179at5794	ribosomal protein
31183at5794	Complete	3516_g	807.2	461	https://www.orthodb.org/?query=31183at5794	putative mitochondrial-processing peptidase subunit beta
31188at5794	Complete	377_g	719.4	433	https://www.orthodb.org/?query=31188at5794	poly(A) polymerase
31197at5794	Complete	4894_g	355.2	192	https://www.orthodb.org/?query=31197at5794	Ras family protein
31238at5794	Complete	6673_g	741.1	442	https://www.orthodb.org/?query=31238at5794	glucose-6-phosphate isomerase
31253at5794	Complete	3654_g	283.5	187	https://www.orthodb.org/?query=31253at5794	40s ribosomal protein
31266at5794	Complete	4330_g	540.9	383	https://www.orthodb.org/?query=31266at5794	WD domain, G-beta repeat domain containing protein
31310at5794	Complete	2014_g	940.4	603	https://www.orthodb.org/?query=31310at5794	DNA repair protein rad54
31324at5794	Complete	3071_g	132.1	164	https://www.orthodb.org/?query=31324at5794	Inosine triphosphate pyrophosphatase
31334at5794	Complete	2834_g	449.7	401	https://www.orthodb.org/?query=31334at5794	replication protein A1
31339at5794	Complete	2523_g	1554.3	1130	https://www.orthodb.org/?query=31339at5794	DNA-directed RNA polymerase
31354at5794	Complete	1860_g	961.9	537	https://www.orthodb.org/?query=31354at5794	chaperonin
31355at5794	Fragmented	3539_g	981.2	675	https://www.orthodb.org/?query=31355at5794	importin-beta N-terminal domain-containing
31387at5794	Complete	20_g	919.2	562	https://www.orthodb.org/?query=31387at5794	AP-1 complex subunit beta-1
31400at5794	Complete	3304_g	479.1	232	https://www.orthodb.org/?query=31400at5794	40s ribosomal protein
31421at5794	Complete	1537_g	1005.7	672	https://www.orthodb.org/?query=31421at5794	putative N-ethylmaleimide-sensitive fusion protein
31431at5794	Complete	785_g	246.1	174	https://www.orthodb.org/?query=31431at5794	negative elongation factor A
31484at5794	Complete	4443_g	568.9	339	https://www.orthodb.org/?query=31484at5794	lipin
31487at5794	Complete	2932_g	408.9	349	https://www.orthodb.org/?query=31487at5794	chromatin assembly factor 1 protein
31496at5794	Complete	1891_g	267.7	167	https://www.orthodb.org/?query=31496at5794	Translationally-controlled tumor protein
31510at5794	Complete	3959_g	238.4	236	https://www.orthodb.org/?query=31510at5794	survival motor neuron-like protein
31523at5794	Fragmented	1302_g	304.5	209	https://www.orthodb.org/?query=31523at5794	diphthamide biosynthesis protein
31553at5794	Complete	2477_g	463.3	382	https://www.orthodb.org/?query=31553at5794	WD domain G-beta repeat domain containing protein
31573at5794	Complete	1911_g	265.8	230	https://www.orthodb.org/?query=31573at5794	DnaJ protein
31598at5794	Complete	2903_g	318.0	216	https://www.orthodb.org/?query=31598at5794	translation initiation factor
31609at5794	Complete	3130_g	261.2	190	https://www.orthodb.org/?query=31609at5794	V-type proton ATPase subunit E
31610at5794	Fragmented	4170_g	174.9	134	https://www.orthodb.org/?query=31610at5794	actin
31618at5794	Complete	3342_g	303.5	325	https://www.orthodb.org/?query=31618at5794	WD domain, G-beta repeat domain containing protein
31647at5794	Fragmented	3529_g	252.2	211	https://www.orthodb.org/?query=31647at5794	pelota protein
31665at5794	Missing
31696at5794	Complete	1415_g	474.6	302	https://www.orthodb.org/?query=31696at5794	eukaryotic translation initiation factor 3 subunit
31757at5794	Complete	1022_g	928.4	687	https://www.orthodb.org/?query=31757at5794	DNA replication licensing factor
31775at5794	Fragmented	6048_g	202.9	116	https://www.orthodb.org/?query=31775at5794	rRNA metabolism protein SBDS family
31786at5794	Fragmented	4018_g	415.0	304	https://www.orthodb.org/?query=31786at5794	diacylglycerol kinase
31816at5794	Complete	132_g	1009.4	659	https://www.orthodb.org/?query=31816at5794	replication licensing factor
31823at5794	Complete	4077_g	261.0	206	https://www.orthodb.org/?query=31823at5794	TatD family hydrolase
31842at5794	Complete	6534_g	639.5	327	https://www.orthodb.org/?query=31842at5794	Casein kinase II, alpha subunit
31844at5794	Complete	2285_g	846.6	704	https://www.orthodb.org/?query=31844at5794	N-acetyltransferase
31916at5794	Complete	6891_g	478.1	368	https://www.orthodb.org/?query=31916at5794	splicing factor
31935at5794	Complete	3766_g	716.3	502	https://www.orthodb.org/?query=31935at5794	Radical SAM protein
31941at5794	Complete	2938_g	1185.2	659	https://www.orthodb.org/?query=31941at5794	putative pre-mRNA-splicing factor ATP-dependent RNA helicase
31955at5794	Complete	1815_g	286.6	228	https://www.orthodb.org/?query=31955at5794	WD domain, G-beta repeat domain containing protein
31960at5794	Missing
31972at5794	Missing
31975at5794	Missing
31981at5794	Complete	3843_g	176.5	173	https://www.orthodb.org/?query=31981at5794	ef hand domain-containing
31982at5794	Complete	440_g	306.4	185	https://www.orthodb.org/?query=31982at5794	ribosomal protein L18
32004at5794	Complete	6742_g	726.6	582	https://www.orthodb.org/?query=32004at5794	heat shock protein
32028at5794	Complete	930_g	850.9	552	https://www.orthodb.org/?query=32028at5794	helicase
32042at5794	Complete	3107_g	423.6	303	https://www.orthodb.org/?query=32042at5794	geranylgeranyl transferase type-2 subunit beta
32054at5794	Fragmented	5837_g	282.3	164	https://www.orthodb.org/?query=32054at5794	neutral sphingomyelinase activation associated factor-like BEACH domain containing
32074at5794	Complete	931_g	905.4	859	https://www.orthodb.org/?query=32074at5794	U3 small nucleolar RNA-associated protein 21
32087at5794	Complete	2636_g	539.1	443	https://www.orthodb.org/?query=32087at5794	N2,N2-dimethylguanosine tRNA methyltransferase
32100at5794	Complete	4359_g	376.5	336	https://www.orthodb.org/?query=32100at5794	Farnesyl pyrophosphate synthase
32118at5794	Complete	4484_g	248.8	214	https://www.orthodb.org/?query=32118at5794	microtubule associated protein protein
32123at5794	Complete	2368_g	209.0	192	https://www.orthodb.org/?query=32123at5794	Apicomplexa specific secreted protein Pf (23508265)
32139at5794	Complete	1820_g	569.3	395	https://www.orthodb.org/?query=32139at5794	helicase
32158at5794	Fragmented	2774_g	447.6	315	https://www.orthodb.org/?query=32158at5794	seryl-trna
32187at5794	Complete	213_g	1233.0	704	https://www.orthodb.org/?query=32187at5794	DNA replication licensing factor MCM2
32203at5794	Fragmented	3563_g	211.2	222	https://www.orthodb.org/?query=32203at5794	tetratricopeptide repeat protein
32216at5794	Fragmented	2869_g	798.1	650	https://www.orthodb.org/?query=32216at5794	C2 domain-containing protein
32308at5794	Complete	100_g	1143.4	872	https://www.orthodb.org/?query=32308at5794	FACT complex subunit
32326at5794	Complete	1269_g	532.8	379	https://www.orthodb.org/?query=32326at5794	ATPase
32339at5794	Complete	6652_g	648.3	208	https://www.orthodb.org/?query=32339at5794	Choline-phosphate cytidylyltransferase
32347at5794	Complete	3574_g	739.0	439	https://www.orthodb.org/?query=32347at5794	helicase
32393at5794	Complete	1015_g	519.8	391	https://www.orthodb.org/?query=32393at5794	26S proteasome subunit
32429at5794	Complete	2524_g	431.4	376	https://www.orthodb.org/?query=32429at5794	Coatomer subunit delta
32487at5794	Complete	2919_g	393.0	437	https://www.orthodb.org/?query=32487at5794	cactin
32495at5794	Fragmented	592_g	917.3	514	https://www.orthodb.org/?query=32495at5794	cation-transporting P-type ATPase
32613at5794	Missing
32634at5794	Missing
32660at5794	Missing
32662at5794	Complete	3039_g	1540.4	1014	https://www.orthodb.org/?query=32662at5794	pre-mrna-splicing factor atp-dependent rna helicase
32682at5794	Complete	3384_g	361.3	259	https://www.orthodb.org/?query=32682at5794	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61
32723at5794	Fragmented	376_g	389.2	231	https://www.orthodb.org/?query=32723at5794	RIO-like kinase domain N-terminal region conserved
32771at5794	Duplicated	1030_g	407.7	256	https://www.orthodb.org/?query=32771at5794	60s ribosomal protein
32771at5794	Duplicated	4979_g	382.1	207	https://www.orthodb.org/?query=32771at5794	60s ribosomal protein
32782at5794	Complete	2622_g	490.5	321	https://www.orthodb.org/?query=32782at5794	60s ribosomal protein
32794at5794	Fragmented	3510_g	327.7	226	https://www.orthodb.org/?query=32794at5794	UDP-galactose transporter
32841at5794	Complete	3033_g	747.4	571	https://www.orthodb.org/?query=32841at5794	AP-1 complex subunit gamma-1
32877at5794	Complete	559_g	310.7	209	https://www.orthodb.org/?query=32877at5794	acetyltransferase, GnaT family protein
32910at5794	Missing
32933at5794	Complete	2763_g	196.3	173	https://www.orthodb.org/?query=32933at5794	60S ribosomal
32971at5794	Missing
32975at5794	Complete	3709_g	382.5	297	https://www.orthodb.org/?query=32975at5794	RNA methyltransferase
33032at5794	Fragmented	2133_g	198.1	194	https://www.orthodb.org/?query=33032at5794	F-box protein FBXO1
33075at5794	Complete	3435_g	1124.2	785	https://www.orthodb.org/?query=33075at5794	26S proteasome regulatory subunit
33206at5794	Complete	2980_g	363.9	230	https://www.orthodb.org/?query=33206at5794	KRR1 small subunit processome component
33233at5794	Complete	1729_g	234.8	199	https://www.orthodb.org/?query=33233at5794	Coiled-coil domain-containing protein
33259at5794	Missing
33274at5794	Missing
33286at5794	Complete	1910_g	393.4	310	https://www.orthodb.org/?query=33286at5794	SKIP/SNW domain-containing protein
33293at5794	Complete	2926_g	241.4	212	https://www.orthodb.org/?query=33293at5794	DNAJ protein
33299at5794	Complete	18_g	842.3	474	https://www.orthodb.org/?query=33299at5794	helicase
33365at5794	Complete	4353_g	501.7	395	https://www.orthodb.org/?query=33365at5794	PCI domain-containing
33372at5794	Missing
33413at5794	Fragmented	1771_g	719.4	703	https://www.orthodb.org/?query=33413at5794	helicase
33447at5794	Complete	1519_g	1145.8	998	https://www.orthodb.org/?query=33447at5794	adenylate cyclase
33519at5794	Fragmented	39_g	197.7	188	https://www.orthodb.org/?query=33519at5794	Transcription factor 25
33556at5794	Complete	1185_g	448.0	359	https://www.orthodb.org/?query=33556at5794	GTPase
33649at5794	Missing
33665at5794	Complete	2615_g	243.2	163	https://www.orthodb.org/?query=33665at5794	asf1
33766at5794	Complete	2715_g	286.4	220	https://www.orthodb.org/?query=33766at5794	U1 small nuclear ribonucleoprotein
33786at5794	Complete	3494_g	597.7	412	https://www.orthodb.org/?query=33786at5794	protein kinase
33797at5794	Complete	4027_g	145.4	140	https://www.orthodb.org/?query=33797at5794	RNA polymerase Rpb7, N-terminal domain containing protein
33810at5794	Complete	606_g	478.4	497	https://www.orthodb.org/?query=33810at5794	WD domain G-beta repeat domain containing protein
33846at5794	Complete	332_g	444.0	317	https://www.orthodb.org/?query=33846at5794	splicing factor
35114at5794	Complete	3332_g	168.8	106	https://www.orthodb.org/?query=35114at5794	ribosomal protein S10
35146at5794	Complete	4286_g	395.8	259	https://www.orthodb.org/?query=35146at5794	proliferating cell nuclear antigen
35161at5794	Complete	2957_g	314.8	163	https://www.orthodb.org/?query=35161at5794	ribosomal protein S5
35206at5794	Complete	3288_g	264.7	211	https://www.orthodb.org/?query=35206at5794	ribosomal RNA methyltransferase
35214at5794	Complete	1247_g	77.0	139	https://www.orthodb.org/?query=35214at5794	DUF866 domain-containing protein
35234at5794	Complete	2395_g	179.2	124	https://www.orthodb.org/?query=35234at5794	ribosomal protein L14
35235at5794	Duplicated	6801_g	537.8	355	https://www.orthodb.org/?query=35235at5794	histone acetyltransferase
35235at5794	Duplicated	7031_g	526.5	315	https://www.orthodb.org/?query=35235at5794	histone acetyltransferase
35238at5794	Complete	1029_g	203.0	128	https://www.orthodb.org/?query=35238at5794	40S ribosomal protein S12. pelota RNA binding domain containing protein
35272at5794	Fragmented	6714_g	134.1	112	https://www.orthodb.org/?query=35272at5794	ribosomal protein protein
35350at5794	Fragmented	2292_g	1009.2	473	https://www.orthodb.org/?query=35350at5794	cell division cycle 48 protein
35490at5794	Missing
35557at5794	Complete	2879_g	733.3	528	https://www.orthodb.org/?query=35557at5794	peptidyl-prolyl cis-trans isomerase
35708at5794	Complete	6744_g	264.7	156	https://www.orthodb.org/?query=35708at5794	skp1 family protein
35745at5794	Complete	285_g	279.9	198	https://www.orthodb.org/?query=35745at5794	proteasome
35788at5794	Complete	4107_g	519.9	314	https://www.orthodb.org/?query=35788at5794	glideosome-associated protein 40
35825at5794	Missing
35840at5794	Complete	899_g	586.0	378	https://www.orthodb.org/?query=35840at5794	DnaJ protein
35862at5794	Complete	1194_g	593.1	516	https://www.orthodb.org/?query=35862at5794	root hair defective 3 gtp-binding protein
