# BUSCO version is: 6.0.0 
# The lineage dataset is: apicomplexa_odb12 (Creation date: 2025-07-01, number of genomes: 36, number of BUSCOs: 481)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
18175at5794	Complete	268_g	379.9	221	https://www.orthodb.org/?query=18175at5794	V-type ATPase, D subunit
18178at5794	Complete	4660_g	253.5	163	https://www.orthodb.org/?query=18178at5794	protein disulfide-isomerase
18694at5794	Complete	3957_g	678.8	400	https://www.orthodb.org/?query=18694at5794	mitogen-activated protein kinase
19052at5794	Complete	3273_g	172.0	159	https://www.orthodb.org/?query=19052at5794	hypothetical protein, conserved
19609at5794	Complete	4105_g	362.9	260	https://www.orthodb.org/?query=19609at5794	nucleosome assembly protein
19917at5794	Complete	4095_g	647.5	553	https://www.orthodb.org/?query=19917at5794	MJ1625 yease Yp1009cp-like domain-containing protein, putative
19925at5794	Complete	2642_g	532.3	361	https://www.orthodb.org/?query=19925at5794	proliferation-associated protein
20076at5794	Complete	2500_g	110.7	81	https://www.orthodb.org/?query=20076at5794	DNAJ protein
20195at5794	Complete	1255_g	545.8	487	https://www.orthodb.org/?query=20195at5794	RNA-binding protein
26645at5794	Complete	2645_g	228.1	192	https://www.orthodb.org/?query=26645at5794	putative TATA-box binding protein
26678at5794	Complete	4048_g	497.4	417	https://www.orthodb.org/?query=26678at5794	actin-like protein
31016at5794	Complete	4722_g	1726.2	811	https://www.orthodb.org/?query=31016at5794	elongation factor
31030at5794	Complete	805_g	975.6	668	https://www.orthodb.org/?query=31030at5794	eukaryotic translation initiation factor
31048at5794	Missing
31088at5794	Complete	3103_g	524.4	340	https://www.orthodb.org/?query=31088at5794	tRNA N6-adenosine threonylcarbamoyltransferase
31099at5794	Complete	4835_g	332.2	190	https://www.orthodb.org/?query=31099at5794	peroxiredoxin
31117at5794	Complete	3832_g	208.1	132	https://www.orthodb.org/?query=31117at5794	Multiprotein bridging factor 1
31127at5794	Complete	4341_g	459.7	289	https://www.orthodb.org/?query=31127at5794	mitochondrial import receptor subunit Tom40
31137at5794	Complete	1660_g	762.3	476	https://www.orthodb.org/?query=31137at5794	Serine/threonine protein phosphatase
31179at5794	Complete	2979_g	226.2	131	https://www.orthodb.org/?query=31179at5794	ribosomal protein
31183at5794	Complete	2053_g	810.8	460	https://www.orthodb.org/?query=31183at5794	putative mitochondrial-processing peptidase subunit beta
31188at5794	Complete	1587_g	775.8	489	https://www.orthodb.org/?query=31188at5794	poly(A) polymerase
31197at5794	Complete	3678_g	357.9	197	https://www.orthodb.org/?query=31197at5794	Ras family protein
31238at5794	Complete	2716_g	830.2	520	https://www.orthodb.org/?query=31238at5794	glucose-6-phosphate isomerase
31253at5794	Complete	968_g	284.1	187	https://www.orthodb.org/?query=31253at5794	40s ribosomal protein
31266at5794	Complete	1466_g	651.3	429	https://www.orthodb.org/?query=31266at5794	WD domain, G-beta repeat domain containing protein
31310at5794	Complete	749_g	985.5	604	https://www.orthodb.org/?query=31310at5794	DNA repair protein rad54
31324at5794	Complete	3433_g	218.7	178	https://www.orthodb.org/?query=31324at5794	Inosine triphosphate pyrophosphatase
31334at5794	Complete	2970_g	449.4	401	https://www.orthodb.org/?query=31334at5794	replication protein A1
31339at5794	Complete	3769_g	1550.0	1131	https://www.orthodb.org/?query=31339at5794	DNA-directed RNA polymerase
31354at5794	Complete	629_g	983.3	537	https://www.orthodb.org/?query=31354at5794	chaperonin
31355at5794	Complete	2274_g	1612.9	1070	https://www.orthodb.org/?query=31355at5794	importin-beta N-terminal domain-containing
31387at5794	Complete	902_g	1006.6	633	https://www.orthodb.org/?query=31387at5794	AP-1 complex subunit beta-1
31400at5794	Complete	4760_g	484.6	244	https://www.orthodb.org/?query=31400at5794	40s ribosomal protein
31421at5794	Complete	2824_g	1028.0	694	https://www.orthodb.org/?query=31421at5794	putative N-ethylmaleimide-sensitive fusion protein
31431at5794	Complete	1138_g	245.6	175	https://www.orthodb.org/?query=31431at5794	negative elongation factor A
31484at5794	Complete	2826_g	704.9	415	https://www.orthodb.org/?query=31484at5794	lipin
31487at5794	Complete	1983_g	411.5	349	https://www.orthodb.org/?query=31487at5794	chromatin assembly factor 1 protein
31496at5794	Complete	4396_g	268.6	167	https://www.orthodb.org/?query=31496at5794	Translationally-controlled tumor protein
31510at5794	Complete	638_g	285.6	253	https://www.orthodb.org/?query=31510at5794	survival motor neuron-like protein
31523at5794	Complete	2523_g	547.5	374	https://www.orthodb.org/?query=31523at5794	diphthamide biosynthesis protein
31553at5794	Complete	250_g	494.2	382	https://www.orthodb.org/?query=31553at5794	WD domain G-beta repeat domain containing protein
31573at5794	Complete	443_g	267.2	230	https://www.orthodb.org/?query=31573at5794	DnaJ protein
31598at5794	Complete	2932_g	318.6	216	https://www.orthodb.org/?query=31598at5794	translation initiation factor
31609at5794	Complete	2044_g	315.3	220	https://www.orthodb.org/?query=31609at5794	V-type proton ATPase subunit E
31610at5794	Complete	3417_g	328.0	268	https://www.orthodb.org/?query=31610at5794	actin
31618at5794	Complete	3074_g	328.3	351	https://www.orthodb.org/?query=31618at5794	WD domain, G-beta repeat domain containing protein
31647at5794	Complete	3445_g	461.4	356	https://www.orthodb.org/?query=31647at5794	pelota protein
31665at5794	Complete	3775_g	1233.7	620	https://www.orthodb.org/?query=31665at5794	heat shock protein
31696at5794	Complete	2198_g	474.2	301	https://www.orthodb.org/?query=31696at5794	eukaryotic translation initiation factor 3 subunit
31757at5794	Complete	1096_g	1088.2	715	https://www.orthodb.org/?query=31757at5794	DNA replication licensing factor
31775at5794	Complete	2497_g	392.0	317	https://www.orthodb.org/?query=31775at5794	rRNA metabolism protein SBDS family
31786at5794	Complete	460_g	517.9	384	https://www.orthodb.org/?query=31786at5794	diacylglycerol kinase
31816at5794	Complete	1657_g	1021.9	659	https://www.orthodb.org/?query=31816at5794	replication licensing factor
31823at5794	Complete	1992_g	254.2	201	https://www.orthodb.org/?query=31823at5794	TatD family hydrolase
31842at5794	Complete	4004_g	642.0	327	https://www.orthodb.org/?query=31842at5794	Casein kinase II, alpha subunit
31844at5794	Complete	3191_g	1007.1	815	https://www.orthodb.org/?query=31844at5794	N-acetyltransferase
31916at5794	Complete	114_g	457.3	368	https://www.orthodb.org/?query=31916at5794	splicing factor
31935at5794	Complete	1351_g	725.8	495	https://www.orthodb.org/?query=31935at5794	Radical SAM protein
31941at5794	Complete	2205_g	1184.8	661	https://www.orthodb.org/?query=31941at5794	putative pre-mRNA-splicing factor ATP-dependent RNA helicase
31955at5794	Complete	3332_g	317.5	250	https://www.orthodb.org/?query=31955at5794	WD domain, G-beta repeat domain containing protein
31960at5794	Complete	3019_g	2281.6	1731	https://www.orthodb.org/?query=31960at5794	U5 small nuclear ribonucleoprotein
31972at5794	Complete	2731_g	263.8	277	https://www.orthodb.org/?query=31972at5794	zinc finger protein
31975at5794	Complete	4744_g	161.9	201	https://www.orthodb.org/?query=31975at5794	nuclear movement domain-containing protein
31981at5794	Complete	3149_g	182.3	151	https://www.orthodb.org/?query=31981at5794	ef hand domain-containing
31982at5794	Complete	272_g	328.3	186	https://www.orthodb.org/?query=31982at5794	ribosomal protein L18
32004at5794	Complete	678_g	729.3	568	https://www.orthodb.org/?query=32004at5794	heat shock protein
32028at5794	Complete	1678_g	849.8	552	https://www.orthodb.org/?query=32028at5794	helicase
32042at5794	Complete	46_g	427.0	303	https://www.orthodb.org/?query=32042at5794	geranylgeranyl transferase type-2 subunit beta
32054at5794	Complete	3869_g	627.7	483	https://www.orthodb.org/?query=32054at5794	neutral sphingomyelinase activation associated factor-like BEACH domain containing
32074at5794	Complete	1680_g	903.8	859	https://www.orthodb.org/?query=32074at5794	U3 small nucleolar RNA-associated protein 21
32087at5794	Complete	1117_g	540.2	443	https://www.orthodb.org/?query=32087at5794	N2,N2-dimethylguanosine tRNA methyltransferase
32100at5794	Complete	3830_g	443.8	337	https://www.orthodb.org/?query=32100at5794	Farnesyl pyrophosphate synthase
32118at5794	Complete	2863_g	254.7	214	https://www.orthodb.org/?query=32118at5794	microtubule associated protein protein
32123at5794	Complete	4027_g	210.8	192	https://www.orthodb.org/?query=32123at5794	Apicomplexa specific secreted protein Pf (23508265)
32139at5794	Complete	336_g	562.6	395	https://www.orthodb.org/?query=32139at5794	helicase
32158at5794	Complete	3404_g	656.4	434	https://www.orthodb.org/?query=32158at5794	seryl-trna
32187at5794	Complete	2560_g	1290.6	821	https://www.orthodb.org/?query=32187at5794	DNA replication licensing factor MCM2
32203at5794	Complete	3999_g	306.8	297	https://www.orthodb.org/?query=32203at5794	tetratricopeptide repeat protein
32216at5794	Complete	59_g	1326.0	1027	https://www.orthodb.org/?query=32216at5794	C2 domain-containing protein
32308at5794	Complete	802_g	1138.3	874	https://www.orthodb.org/?query=32308at5794	FACT complex subunit
32326at5794	Complete	589_g	533.4	379	https://www.orthodb.org/?query=32326at5794	ATPase
32339at5794	Complete	1092_g	656.0	208	https://www.orthodb.org/?query=32339at5794	Choline-phosphate cytidylyltransferase
32347at5794	Complete	1199_g	730.2	439	https://www.orthodb.org/?query=32347at5794	helicase
32393at5794	Complete	1846_g	526.2	390	https://www.orthodb.org/?query=32393at5794	26S proteasome subunit
32429at5794	Complete	3768_g	433.7	376	https://www.orthodb.org/?query=32429at5794	Coatomer subunit delta
32487at5794	Complete	745_g	354.6	420	https://www.orthodb.org/?query=32487at5794	cactin
32495at5794	Complete	1946_g	1585.1	953	https://www.orthodb.org/?query=32495at5794	cation-transporting P-type ATPase
32613at5794	Complete	4339_g	462.2	403	https://www.orthodb.org/?query=32613at5794	Brf1p like coiled coil protein
32634at5794	Complete	636_g	112.2	208	https://www.orthodb.org/?query=32634at5794	U4/U6.U5 tri-snRNP-associated protein 1, putative
32660at5794	Complete	1577_g	1921.1	1329	https://www.orthodb.org/?query=32660at5794	SNF2 family N-terminal domain containing protein
32662at5794	Complete	3108_g	1620.7	1014	https://www.orthodb.org/?query=32662at5794	pre-mrna-splicing factor atp-dependent rna helicase
32682at5794	Complete	1084_g	361.3	259	https://www.orthodb.org/?query=32682at5794	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61
32723at5794	Complete	3034_g	513.2	306	https://www.orthodb.org/?query=32723at5794	RIO-like kinase domain N-terminal region conserved
32771at5794	Complete	2862_g	412.6	258	https://www.orthodb.org/?query=32771at5794	60s ribosomal protein
32782at5794	Complete	4433_g	490.3	319	https://www.orthodb.org/?query=32782at5794	60s ribosomal protein
32794at5794	Complete	3963_g	470.7	314	https://www.orthodb.org/?query=32794at5794	UDP-galactose transporter
32841at5794	Complete	610_g	752.7	571	https://www.orthodb.org/?query=32841at5794	AP-1 complex subunit gamma-1
32877at5794	Complete	3368_g	328.5	225	https://www.orthodb.org/?query=32877at5794	acetyltransferase, GnaT family protein
32910at5794	Complete	4482_g	658.5	895	https://www.orthodb.org/?query=32910at5794	vacuolar protein sorting-associated protein 11
32933at5794	Complete	294_g	194.5	173	https://www.orthodb.org/?query=32933at5794	60S ribosomal
32971at5794	Complete	421_g	198.5	137	https://www.orthodb.org/?query=32971at5794	60S ribosomal
32975at5794	Complete	2680_g	384.4	295	https://www.orthodb.org/?query=32975at5794	RNA methyltransferase
33032at5794	Complete	4318_g	317.6	287	https://www.orthodb.org/?query=33032at5794	F-box protein FBXO1
33075at5794	Complete	4148_g	1094.1	795	https://www.orthodb.org/?query=33075at5794	26S proteasome regulatory subunit
33206at5794	Complete	4164_g	439.0	254	https://www.orthodb.org/?query=33206at5794	KRR1 small subunit processome component
33233at5794	Complete	3204_g	235.2	199	https://www.orthodb.org/?query=33233at5794	Coiled-coil domain-containing protein
33259at5794	Complete	4708_g	274.9	212	https://www.orthodb.org/?query=33259at5794	putative U1 snRNP-associated protein
33274at5794	Complete	3805_g	851.3	1013	https://www.orthodb.org/?query=33274at5794	Structural maintenance of chromosome protein
33286at5794	Complete	4257_g	431.8	324	https://www.orthodb.org/?query=33286at5794	SKIP/SNW domain-containing protein
33293at5794	Complete	1011_g	237.7	212	https://www.orthodb.org/?query=33293at5794	DNAJ protein
33299at5794	Complete	900_g	842.3	474	https://www.orthodb.org/?query=33299at5794	helicase
33365at5794	Complete	4143_g	498.6	395	https://www.orthodb.org/?query=33365at5794	PCI domain-containing
33372at5794	Complete	211_g	191.9	176	https://www.orthodb.org/?query=33372at5794	step ii splicing factor
33413at5794	Complete	4513_g	1408.5	1087	https://www.orthodb.org/?query=33413at5794	helicase
33447at5794	Complete	757_g	1144.0	978	https://www.orthodb.org/?query=33447at5794	adenylate cyclase
33519at5794	Complete	4436_g	254.9	258	https://www.orthodb.org/?query=33519at5794	Transcription factor 25
33556at5794	Complete	2669_g	468.0	406	https://www.orthodb.org/?query=33556at5794	GTPase
33649at5794	Complete	3861_g	162.1	121	https://www.orthodb.org/?query=33649at5794	ribosomal protein L35
33665at5794	Complete	1319_g	243.2	163	https://www.orthodb.org/?query=33665at5794	asf1
33766at5794	Complete	1008_g	293.4	220	https://www.orthodb.org/?query=33766at5794	U1 small nuclear ribonucleoprotein
33786at5794	Complete	2818_g	619.9	425	https://www.orthodb.org/?query=33786at5794	protein kinase
33797at5794	Complete	4037_g	207.9	171	https://www.orthodb.org/?query=33797at5794	RNA polymerase Rpb7, N-terminal domain containing protein
33810at5794	Complete	3733_g	452.6	493	https://www.orthodb.org/?query=33810at5794	WD domain G-beta repeat domain containing protein
33846at5794	Complete	436_g	451.1	324	https://www.orthodb.org/?query=33846at5794	splicing factor
35114at5794	Complete	3422_g	216.1	128	https://www.orthodb.org/?query=35114at5794	ribosomal protein S10
35146at5794	Complete	1716_g	397.2	259	https://www.orthodb.org/?query=35146at5794	proliferating cell nuclear antigen
35161at5794	Complete	3441_g	402.9	191	https://www.orthodb.org/?query=35161at5794	ribosomal protein S5
35206at5794	Complete	2288_g	282.4	211	https://www.orthodb.org/?query=35206at5794	ribosomal RNA methyltransferase
35214at5794	Complete	182_g	142.1	148	https://www.orthodb.org/?query=35214at5794	DUF866 domain-containing protein
35234at5794	Complete	2673_g	179.1	124	https://www.orthodb.org/?query=35234at5794	ribosomal protein L14
35235at5794	Complete	3917_g	562.4	356	https://www.orthodb.org/?query=35235at5794	histone acetyltransferase
35238at5794	Complete	2861_g	201.3	128	https://www.orthodb.org/?query=35238at5794	40S ribosomal protein S12. pelota RNA binding domain containing protein
35272at5794	Complete	560_g	188.6	127	https://www.orthodb.org/?query=35272at5794	ribosomal protein protein
35350at5794	Complete	4321_g	1531.8	744	https://www.orthodb.org/?query=35350at5794	cell division cycle 48 protein
35490at5794	Complete	3995_g	155.8	110	https://www.orthodb.org/?query=35490at5794	60S ribosomal protein L36
35557at5794	Complete	4402_g	793.2	562	https://www.orthodb.org/?query=35557at5794	peptidyl-prolyl cis-trans isomerase
35708at5794	Complete	1763_g	264.9	156	https://www.orthodb.org/?query=35708at5794	skp1 family protein
35745at5794	Complete	2070_g	279.2	198	https://www.orthodb.org/?query=35745at5794	proteasome
35788at5794	Complete	4352_g	517.9	314	https://www.orthodb.org/?query=35788at5794	glideosome-associated protein 40
