# BUSCO version is: 6.0.0 
# The lineage dataset is: apicomplexa_odb12 (Creation date: 2025-07-01, number of genomes: 36, number of BUSCOs: 481)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
7878at5794	Complete	2703_g	440.3	209	https://www.orthodb.org/?query=7878at5794	GTP-binding nuclear protein
7921at5794	Complete	3034_g	163.3	121	https://www.orthodb.org/?query=7921at5794	N-terminal acetyltransferase complex ARD1 subunit
8083at5794	Complete	2153_g	210.3	134	https://www.orthodb.org/?query=8083at5794	DNA-directed RNA polymerases I
8233at5794	Complete	2416_g	547.5	319	https://www.orthodb.org/?query=8233at5794	replication factor C subunit
8315at5794	Complete	3070_g	384.3	385	https://www.orthodb.org/?query=8315at5794	zinc finger, C3HC4 type (RING finger) domain-containing protein
8326at5794	Complete	199_g	313.5	165	https://www.orthodb.org/?query=8326at5794	ras-related protein Rab-11A
8327at5794	Complete	4214_g	152.6	193	https://www.orthodb.org/?query=8327at5794	putative Transcription initiation factor TFIID subunit 7
8399at5794	Complete	1436_g	503.4	293	https://www.orthodb.org/?query=8399at5794	putative ribosomal Rna (adenine(1779)-N(6)/adenine(1780)-N(6))- dimethyltransferase
8453at5794	Complete	1486_g	276.2	246	https://www.orthodb.org/?query=8453at5794	DNA-directed RNA polymerase III
8461at5794	Complete	172_g	267.6	143	https://www.orthodb.org/?query=8461at5794	40S ribosomal protein
8471at5794	Complete	886_g	1410.9	741	https://www.orthodb.org/?query=8471at5794	transport protein
8569at5794	Complete	624_g	249.3	146	https://www.orthodb.org/?query=8569at5794	nucleoside diphosphate kinase A
8628at5794	Complete	1429_g	353.7	217	https://www.orthodb.org/?query=8628at5794	uracil-DNA glycosylase
8796at5794	Complete	3483_g	597.0	446	https://www.orthodb.org/?query=8796at5794	cardiolipin synthase, putative
8812at5794	Complete	1063_g	476.0	258	https://www.orthodb.org/?query=8812at5794	ribosome biogenesis protein nsa2
9051at5794	Complete	2135_g	1220.3	725	https://www.orthodb.org/?query=9051at5794	DNA replication licensing factor
9112at5794	Complete	550_g	451.9	392	https://www.orthodb.org/?query=9112at5794	zinc finger protein
9198at5794	Complete	232_g	288.7	257	https://www.orthodb.org/?query=9198at5794	asparagine synthase
9558at5794	Complete	1035_g	517.2	679	https://www.orthodb.org/?query=9558at5794	methyltransferase
9567at5794	Complete	3972_g	229.6	166	https://www.orthodb.org/?query=9567at5794	protein RER1
9663at5794	Complete	2762_g	315.0	278	https://www.orthodb.org/?query=9663at5794	endoplasmic reticulum oxidoreductin
9716at5794	Complete	448_g	497.7	338	https://www.orthodb.org/?query=9716at5794	Ethanolamine-phosphate cytidylyltransferase
9722at5794	Complete	2579_g	472.4	368	https://www.orthodb.org/?query=9722at5794	thioredoxin
9831at5794	Complete	1217_g	311.1	378	https://www.orthodb.org/?query=9831at5794	hypothetical protein, conserved
9903at5794	Complete	4020_g	280.8	278	https://www.orthodb.org/?query=9903at5794	S1/P1 nuclease
9998at5794	Complete	5103_g	219.8	149	https://www.orthodb.org/?query=9998at5794	nuclear cap-binding protein
10182at5794	Complete	1908_g	1137.1	897	https://www.orthodb.org/?query=10182at5794	kelch repeat-containing protein
10285at5794	Complete	4270_g	409.1	352	https://www.orthodb.org/?query=10285at5794	vacuolar protein sorting-associated protein 33
10332at5794	Complete	1764_g	624.0	576	https://www.orthodb.org/?query=10332at5794	ribosome biogenesis protein
10486at5794	Complete	1948_g	569.2	505	https://www.orthodb.org/?query=10486at5794	histone deacetylase
10895at5794	Complete	4472_g	496.0	481	https://www.orthodb.org/?query=10895at5794	protein kinase
10954at5794	Complete	3880_g	725.0	461	https://www.orthodb.org/?query=10954at5794	RNA-metabolising metallo-beta-lactamase
11080at5794	Complete	694_g	502.4	389	https://www.orthodb.org/?query=11080at5794	embryo sac development arrest eda7
11330at5794	Complete	2417_g	453.7	438	https://www.orthodb.org/?query=11330at5794	DEAD/DEAH box helicase
11341at5794	Complete	1233_g	459.0	595	https://www.orthodb.org/?query=11341at5794	vacuolar protein sorting-associated protein 53, putative
11416at5794	Complete	821_g	328.2	259	https://www.orthodb.org/?query=11416at5794	translation initiation factor
11466at5794	Complete	806_g	264.3	195	https://www.orthodb.org/?query=11466at5794	60s ribosomal protein L13
11488at5794	Missing
11496at5794	Complete	351_g	365.6	254	https://www.orthodb.org/?query=11496at5794	nuclear movement protein
11519at5794	Complete	2508_g	618.4	449	https://www.orthodb.org/?query=11519at5794	helicase
11538at5794	Complete	3598_g	238.4	211	https://www.orthodb.org/?query=11538at5794	RNA methyltransferase
11552at5794	Complete	4165_g	775.1	479	https://www.orthodb.org/?query=11552at5794	thioredoxin reductase
11563at5794	Complete	2577_g	1039.7	792	https://www.orthodb.org/?query=11563at5794	SNF2 family N-terminal domain protein
11750at5794	Complete	4514_g	908.2	918	https://www.orthodb.org/?query=11750at5794	SET domain protein
11788at5794	Complete	2159_g	252.6	287	https://www.orthodb.org/?query=11788at5794	Geranylgeranyl transferase type-2 subunit beta
12091at5794	Complete	393_g	365.5	216	https://www.orthodb.org/?query=12091at5794	40s ribosomal protein S6
12206at5794	Complete	1783_g	190.4	194	https://www.orthodb.org/?query=12206at5794	G-patch domain
12214at5794	Complete	2274_g	171.3	213	https://www.orthodb.org/?query=12214at5794	WD domain, G-beta repeat domain containing protein
12280at5794	Complete	1864_g	543.0	328	https://www.orthodb.org/?query=12280at5794	replication factor C subunit
12327at5794	Complete	1334_g	294.3	318	https://www.orthodb.org/?query=12327at5794	CobW/HypB/UreG nucleotide-binding domain
12484at5794	Complete	91_g	191.0	133	https://www.orthodb.org/?query=12484at5794	60S ribosomal protein L24,putative
12878at5794	Complete	2578_g	225.9	317	https://www.orthodb.org/?query=12878at5794	FCH domain containing protein
12887at5794	Complete	1742_g	212.4	267	https://www.orthodb.org/?query=12887at5794	3'-5' exonuclease
12975at5794	Complete	848_g	158.2	119	https://www.orthodb.org/?query=12975at5794	zinc finger protein
13279at5794	Complete	1120_g	337.5	269	https://www.orthodb.org/?query=13279at5794	transcription elongation factor
13281at5794	Complete	2704_g	516.4	456	https://www.orthodb.org/?query=13281at5794	DNA mismatch repair protein
13310at5794	Complete	414_g	499.9	541	https://www.orthodb.org/?query=13310at5794	heat shock protein
13315at5794	Complete	5011_g	169.9	237	https://www.orthodb.org/?query=13315at5794	secy-independent transporter protein
13369at5794	Complete	4695_g	233.7	193	https://www.orthodb.org/?query=13369at5794	transmembrane emp24 domain-containing protein
13548at5794	Complete	879_g	170.5	112	https://www.orthodb.org/?query=13548at5794	Ribosomal protein L22e
13630at5794	Complete	4220_g	347.6	270	https://www.orthodb.org/?query=13630at5794	g2 protein
13731at5794	Complete	305_g	320.9	250	https://www.orthodb.org/?query=13731at5794	syntaxin
13853at5794	Complete	253_g	328.7	341	https://www.orthodb.org/?query=13853at5794	translation initiation factor eIF-2B gamma subunit
13899at5794	Complete	1974_g	228.1	189	https://www.orthodb.org/?query=13899at5794	Scd6-like Sm domain
13921at5794	Complete	2202_g	432.5	382	https://www.orthodb.org/?query=13921at5794	Formin 2 Domain containing protein
14090at5794	Complete	1970_g	487.0	474	https://www.orthodb.org/?query=14090at5794	splicing factor
14108at5794	Complete	2620_g	279.3	237	https://www.orthodb.org/?query=14108at5794	Endoplasmic reticulum-resident calcium binding protein
14164at5794	Complete	511_g	614.6	693	https://www.orthodb.org/?query=14164at5794	methyltransferase
14250at5794	Complete	653_g	249.5	172	https://www.orthodb.org/?query=14250at5794	U2 small nuclear ribonucleoprotein A'
14463at5794	Complete	362_g	641.9	449	https://www.orthodb.org/?query=14463at5794	26S proteasome non-ATPase regulatory subunit 3
14555at5794	Complete	3591_g	155.4	127	https://www.orthodb.org/?query=14555at5794	nascent polypeptide-associated complex subunit alpha
14579at5794	Complete	4698_g	510.2	421	https://www.orthodb.org/?query=14579at5794	Ubiquitin carboxyl-terminal hydrolase
14591at5794	Missing
14730at5794	Fragmented	2136_g	184.1	74	https://www.orthodb.org/?query=14730at5794	ribosomal protein S27a
15005at5794	Complete	4800_g	208.8	126	https://www.orthodb.org/?query=15005at5794	DNA-directed RNA polymerase II, putative
15046at5794	Complete	2441_g	352.9	342	https://www.orthodb.org/?query=15046at5794	ADP-ribosylation factor GTPase-activating protein
15094at5794	Complete	546_g	225.3	417	https://www.orthodb.org/?query=15094at5794	sas10 c-terminal domain-containing protein
15130at5794	Complete	2805_g	421.1	336	https://www.orthodb.org/?query=15130at5794	apicomplexan specific
15169at5794	Complete	1462_g	618.6	535	https://www.orthodb.org/?query=15169at5794	RNA helicase
15301at5794	Complete	1420_g	233.8	267	https://www.orthodb.org/?query=15301at5794	zinc finger protein
15360at5794	Complete	1720_g	138.3	230	https://www.orthodb.org/?query=15360at5794	conserved hypothetical protein
15389at5794	Complete	3098_g	642.8	646	https://www.orthodb.org/?query=15389at5794	DNA2/NAM7 helicase
15422at5794	Complete	1648_g	267.5	196	https://www.orthodb.org/?query=15422at5794	vesicle-associated membrane protein
15559at5794	Complete	3218_g	433.1	407	https://www.orthodb.org/?query=15559at5794	kelch repeat containing protein
15680at5794	Complete	939_g	222.7	151	https://www.orthodb.org/?query=15680at5794	unchacterized apicomplexan-specific serine rich low complexity
15803at5794	Complete	210_g	224.9	176	https://www.orthodb.org/?query=15803at5794	SFT2
15911at5794	Complete	3796_g	139.7	104	https://www.orthodb.org/?query=15911at5794	60s acidic ribosomal protein P2
16038at5794	Complete	2569_g	160.4	114	https://www.orthodb.org/?query=16038at5794	60S acidic ribosomal protein
16211at5794	Complete	4166_g	185.5	121	https://www.orthodb.org/?query=16211at5794	Sgn1p-like RRM domain containing
17147at5794	Complete	3086_g	433.4	263	https://www.orthodb.org/?query=17147at5794	Diphthine synthase
17423at5794	Complete	4110_g	572.1	377	https://www.orthodb.org/?query=17423at5794	acid phosphatase
17586at5794	Complete	4036_g	168.6	102	https://www.orthodb.org/?query=17586at5794	small nuclear ribonucleoprotein
18021at5794	Complete	4706_g	535.6	418	https://www.orthodb.org/?query=18021at5794	eukaryotic translation initiation factor 3
18026at5794	Complete	1714_g	287.4	155	https://www.orthodb.org/?query=18026at5794	centrin
18028at5794	Complete	2244_g	372.9	237	https://www.orthodb.org/?query=18028at5794	Integral membrane protein
18175at5794	Complete	392_g	380.8	216	https://www.orthodb.org/?query=18175at5794	V-type ATPase, D subunit
18178at5794	Complete	493_g	243.7	161	https://www.orthodb.org/?query=18178at5794	protein disulfide-isomerase
18694at5794	Complete	2666_g	679.3	401	https://www.orthodb.org/?query=18694at5794	mitogen-activated protein kinase
19052at5794	Complete	874_g	185.9	157	https://www.orthodb.org/?query=19052at5794	hypothetical protein, conserved
19609at5794	Complete	2061_g	362.1	261	https://www.orthodb.org/?query=19609at5794	nucleosome assembly protein
19917at5794	Fragmented	2052_g	307.8	402	https://www.orthodb.org/?query=19917at5794	MJ1625 yease Yp1009cp-like domain-containing protein, putative
19925at5794	Complete	1539_g	523.4	359	https://www.orthodb.org/?query=19925at5794	proliferation-associated protein
20076at5794	Complete	1392_g	100.8	84	https://www.orthodb.org/?query=20076at5794	DNAJ protein
20195at5794	Complete	2186_g	535.9	598	https://www.orthodb.org/?query=20195at5794	RNA-binding protein
26645at5794	Complete	1543_g	227.4	191	https://www.orthodb.org/?query=26645at5794	putative TATA-box binding protein
26678at5794	Complete	2572_g	490.5	416	https://www.orthodb.org/?query=26678at5794	actin-like protein
31016at5794	Complete	1756_g	1717.5	811	https://www.orthodb.org/?query=31016at5794	elongation factor
31030at5794	Complete	4607_g	951.3	668	https://www.orthodb.org/?query=31030at5794	eukaryotic translation initiation factor
31048at5794	Complete	4908_g	202.4	106	https://www.orthodb.org/?query=31048at5794	Ribosomal protein S26e
31088at5794	Complete	3290_g	510.0	335	https://www.orthodb.org/?query=31088at5794	tRNA N6-adenosine threonylcarbamoyltransferase
31099at5794	Complete	1640_g	326.5	191	https://www.orthodb.org/?query=31099at5794	peroxiredoxin
31117at5794	Complete	2799_g	204.1	131	https://www.orthodb.org/?query=31117at5794	Multiprotein bridging factor 1
31127at5794	Complete	3547_g	459.3	290	https://www.orthodb.org/?query=31127at5794	mitochondrial import receptor subunit Tom40
31137at5794	Complete	521_g	759.6	476	https://www.orthodb.org/?query=31137at5794	Serine/threonine protein phosphatase
31179at5794	Complete	3980_g	217.9	131	https://www.orthodb.org/?query=31179at5794	ribosomal protein
31183at5794	Complete	4255_g	801.8	455	https://www.orthodb.org/?query=31183at5794	putative mitochondrial-processing peptidase subunit beta
31188at5794	Complete	3628_g	746.3	489	https://www.orthodb.org/?query=31188at5794	poly(A) polymerase
31197at5794	Complete	2951_g	355.2	195	https://www.orthodb.org/?query=31197at5794	Ras family protein
31238at5794	Complete	1613_g	826.8	521	https://www.orthodb.org/?query=31238at5794	glucose-6-phosphate isomerase
31253at5794	Complete	31_g	284.4	187	https://www.orthodb.org/?query=31253at5794	40s ribosomal protein
31266at5794	Complete	2411_g	617.3	427	https://www.orthodb.org/?query=31266at5794	WD domain, G-beta repeat domain containing protein
31310at5794	Complete	713_g	961.1	617	https://www.orthodb.org/?query=31310at5794	DNA repair protein rad54
31324at5794	Complete	1175_g	234.0	179	https://www.orthodb.org/?query=31324at5794	Inosine triphosphate pyrophosphatase
31334at5794	Complete	3989_g	443.2	399	https://www.orthodb.org/?query=31334at5794	replication protein A1
31339at5794	Complete	2859_g	1528.5	1131	https://www.orthodb.org/?query=31339at5794	DNA-directed RNA polymerase
31354at5794	Complete	3149_g	990.0	537	https://www.orthodb.org/?query=31354at5794	chaperonin
31355at5794	Complete	4039_g	1604.7	1070	https://www.orthodb.org/?query=31355at5794	importin-beta N-terminal domain-containing
31387at5794	Complete	4705_g	1013.4	633	https://www.orthodb.org/?query=31387at5794	AP-1 complex subunit beta-1
31400at5794	Complete	1718_g	479.6	243	https://www.orthodb.org/?query=31400at5794	40s ribosomal protein
31421at5794	Complete	3735_g	1024.3	693	https://www.orthodb.org/?query=31421at5794	putative N-ethylmaleimide-sensitive fusion protein
31431at5794	Complete	1113_g	256.4	184	https://www.orthodb.org/?query=31431at5794	negative elongation factor A
31484at5794	Complete	3737_g	691.8	415	https://www.orthodb.org/?query=31484at5794	lipin
31487at5794	Complete	4398_g	409.7	349	https://www.orthodb.org/?query=31487at5794	chromatin assembly factor 1 protein
31496at5794	Complete	4541_g	265.2	167	https://www.orthodb.org/?query=31496at5794	Translationally-controlled tumor protein
31510at5794	Complete	3928_g	288.0	253	https://www.orthodb.org/?query=31510at5794	survival motor neuron-like protein
31523at5794	Complete	1417_g	546.8	379	https://www.orthodb.org/?query=31523at5794	diphthamide biosynthesis protein
31553at5794	Complete	411_g	478.0	381	https://www.orthodb.org/?query=31553at5794	WD domain G-beta repeat domain containing protein
31573at5794	Complete	1958_g	219.9	229	https://www.orthodb.org/?query=31573at5794	DnaJ protein
31598at5794	Complete	3847_g	310.8	216	https://www.orthodb.org/?query=31598at5794	translation initiation factor
31609at5794	Complete	4264_g	322.8	220	https://www.orthodb.org/?query=31609at5794	V-type proton ATPase subunit E
31610at5794	Complete	1161_g	308.4	268	https://www.orthodb.org/?query=31610at5794	actin
31618at5794	Complete	3318_g	282.0	347	https://www.orthodb.org/?query=31618at5794	WD domain, G-beta repeat domain containing protein
31647at5794	Complete	1187_g	465.2	356	https://www.orthodb.org/?query=31647at5794	pelota protein
31665at5794	Complete	2852_g	1224.3	619	https://www.orthodb.org/?query=31665at5794	heat shock protein
31696at5794	Complete	4113_g	464.8	300	https://www.orthodb.org/?query=31696at5794	eukaryotic translation initiation factor 3 subunit
31757at5794	Complete	166_g	1087.9	713	https://www.orthodb.org/?query=31757at5794	DNA replication licensing factor
31775at5794	Complete	1388_g	358.0	317	https://www.orthodb.org/?query=31775at5794	rRNA metabolism protein SBDS family
31786at5794	Complete	1941_g	517.1	384	https://www.orthodb.org/?query=31786at5794	diacylglycerol kinase
31816at5794	Complete	518_g	1027.3	657	https://www.orthodb.org/?query=31816at5794	replication licensing factor
31823at5794	Complete	4408_g	268.8	222	https://www.orthodb.org/?query=31823at5794	TatD family hydrolase
31842at5794	Complete	2618_g	644.7	327	https://www.orthodb.org/?query=31842at5794	Casein kinase II, alpha subunit
31844at5794	Complete	3200_g	993.7	815	https://www.orthodb.org/?query=31844at5794	N-acetyltransferase
31916at5794	Complete	3489_g	444.1	367	https://www.orthodb.org/?query=31916at5794	splicing factor
31935at5794	Complete	2285_g	710.9	495	https://www.orthodb.org/?query=31935at5794	Radical SAM protein
31941at5794	Complete	4106_g	1182.8	658	https://www.orthodb.org/?query=31941at5794	putative pre-mRNA-splicing factor ATP-dependent RNA helicase
31955at5794	Complete	2114_g	302.2	250	https://www.orthodb.org/?query=31955at5794	WD domain, G-beta repeat domain containing protein
31960at5794	Complete	5163_g	2444.9	1997	https://www.orthodb.org/?query=31960at5794	U5 small nuclear ribonucleoprotein
31972at5794	Complete	5051_g	260.7	274	https://www.orthodb.org/?query=31972at5794	zinc finger protein
31975at5794	Complete	1734_g	128.8	201	https://www.orthodb.org/?query=31975at5794	nuclear movement domain-containing protein
31981at5794	Complete	3240_g	194.2	175	https://www.orthodb.org/?query=31981at5794	ef hand domain-containing
31982at5794	Complete	388_g	304.5	186	https://www.orthodb.org/?query=31982at5794	ribosomal protein L18
32004at5794	Complete	1071_g	708.5	591	https://www.orthodb.org/?query=32004at5794	heat shock protein
32028at5794	Complete	540_g	836.3	550	https://www.orthodb.org/?query=32028at5794	helicase
32042at5794	Complete	3417_g	422.2	301	https://www.orthodb.org/?query=32042at5794	geranylgeranyl transferase type-2 subunit beta
32054at5794	Complete	2763_g	606.6	485	https://www.orthodb.org/?query=32054at5794	neutral sphingomyelinase activation associated factor-like BEACH domain containing
32074at5794	Complete	542_g	873.1	859	https://www.orthodb.org/?query=32074at5794	U3 small nucleolar RNA-associated protein 21
32087at5794	Complete	187_g	531.0	444	https://www.orthodb.org/?query=32087at5794	N2,N2-dimethylguanosine tRNA methyltransferase
32100at5794	Complete	2801_g	417.0	330	https://www.orthodb.org/?query=32100at5794	Farnesyl pyrophosphate synthase
32118at5794	Complete	3776_g	249.5	215	https://www.orthodb.org/?query=32118at5794	microtubule associated protein protein
32123at5794	Complete	2593_g	247.0	212	https://www.orthodb.org/?query=32123at5794	Apicomplexa specific secreted protein Pf (23508265)
32139at5794	Complete	312_g	563.7	395	https://www.orthodb.org/?query=32139at5794	helicase
32158at5794	Complete	1147_g	651.5	436	https://www.orthodb.org/?query=32158at5794	seryl-trna
32187at5794	Complete	1456_g	1290.1	813	https://www.orthodb.org/?query=32187at5794	DNA replication licensing factor MCM2
32203at5794	Complete	2623_g	267.5	295	https://www.orthodb.org/?query=32203at5794	tetratricopeptide repeat protein
32216at5794	Complete	3430_g	1335.4	1027	https://www.orthodb.org/?query=32216at5794	C2 domain-containing protein
32308at5794	Complete	4604_g	1100.4	875	https://www.orthodb.org/?query=32308at5794	FACT complex subunit
32326at5794	Complete	1816_g	544.4	379	https://www.orthodb.org/?query=32326at5794	ATPase
32339at5794	Complete	161_g	682.1	207	https://www.orthodb.org/?query=32339at5794	Choline-phosphate cytidylyltransferase
32347at5794	Complete	773_g	721.5	437	https://www.orthodb.org/?query=32347at5794	helicase
32393at5794	Complete	3172_g	509.7	389	https://www.orthodb.org/?query=32393at5794	26S proteasome subunit
32429at5794	Complete	2860_g	439.8	377	https://www.orthodb.org/?query=32429at5794	Coatomer subunit delta
32487at5794	Complete	718_g	368.0	435	https://www.orthodb.org/?query=32487at5794	cactin
32495at5794	Complete	4359_g	1571.4	954	https://www.orthodb.org/?query=32495at5794	cation-transporting P-type ATPase
32613at5794	Complete	3549_g	456.0	404	https://www.orthodb.org/?query=32613at5794	Brf1p like coiled coil protein
32634at5794	Complete	3930_g	115.8	206	https://www.orthodb.org/?query=32634at5794	U4/U6.U5 tri-snRNP-associated protein 1, putative
32660at5794	Complete	3618_g	1870.5	1328	https://www.orthodb.org/?query=32660at5794	SNF2 family N-terminal domain containing protein
32662at5794	Complete	3286_g	1613.0	1014	https://www.orthodb.org/?query=32662at5794	pre-mrna-splicing factor atp-dependent rna helicase
32682at5794	Complete	153_g	339.8	256	https://www.orthodb.org/?query=32682at5794	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61
32723at5794	Complete	5145_g	495.1	303	https://www.orthodb.org/?query=32723at5794	RIO-like kinase domain N-terminal region conserved
32771at5794	Complete	3775_g	416.4	258	https://www.orthodb.org/?query=32771at5794	60s ribosomal protein
32782at5794	Complete	4505_g	487.3	320	https://www.orthodb.org/?query=32782at5794	60s ribosomal protein
32794at5794	Complete	2660_g	464.6	313	https://www.orthodb.org/?query=32794at5794	UDP-galactose transporter
32841at5794	Complete	1796_g	748.0	553	https://www.orthodb.org/?query=32841at5794	AP-1 complex subunit gamma-1
32877at5794	Complete	1623_g	325.4	223	https://www.orthodb.org/?query=32877at5794	acetyltransferase, GnaT family protein
32910at5794	Complete	4458_g	541.1	898	https://www.orthodb.org/?query=32910at5794	vacuolar protein sorting-associated protein 11
32933at5794	Complete	363_g	189.1	173	https://www.orthodb.org/?query=32933at5794	60S ribosomal
32971at5794	Complete	226_g	183.8	141	https://www.orthodb.org/?query=32971at5794	60S ribosomal
32975at5794	Complete	1580_g	383.1	290	https://www.orthodb.org/?query=32975at5794	RNA methyltransferase
33032at5794	Complete	3573_g	297.8	277	https://www.orthodb.org/?query=33032at5794	F-box protein FBXO1
33075at5794	Complete	4804_g	1163.7	821	https://www.orthodb.org/?query=33075at5794	26S proteasome regulatory subunit
33206at5794	Complete	4821_g	437.1	254	https://www.orthodb.org/?query=33206at5794	KRR1 small subunit processome component
33233at5794	Complete	947_g	228.0	199	https://www.orthodb.org/?query=33233at5794	Coiled-coil domain-containing protein
33259at5794	Complete	1772_g	259.8	218	https://www.orthodb.org/?query=33259at5794	putative U1 snRNP-associated protein
33274at5794	Complete	2820_g	784.0	1013	https://www.orthodb.org/?query=33274at5794	Structural maintenance of chromosome protein
33286at5794	Complete	4916_g	423.0	323	https://www.orthodb.org/?query=33286at5794	SKIP/SNW domain-containing protein
33293at5794	Complete	73_g	217.5	213	https://www.orthodb.org/?query=33293at5794	DNAJ protein
33299at5794	Complete	4703_g	832.3	473	https://www.orthodb.org/?query=33299at5794	helicase
33365at5794	Complete	4799_g	485.4	396	https://www.orthodb.org/?query=33365at5794	PCI domain-containing
33372at5794	Complete	453_g	190.2	175	https://www.orthodb.org/?query=33372at5794	step ii splicing factor
33413at5794	Complete	862_g	1397.9	1081	https://www.orthodb.org/?query=33413at5794	helicase
33447at5794	Complete	705_g	1037.3	996	https://www.orthodb.org/?query=33447at5794	adenylate cyclase
33519at5794	Complete	4502_g	228.9	256	https://www.orthodb.org/?query=33519at5794	Transcription factor 25
33556at5794	Complete	1567_g	468.9	415	https://www.orthodb.org/?query=33556at5794	GTPase
33649at5794	Complete	2771_g	129.4	120	https://www.orthodb.org/?query=33649at5794	ribosomal protein L35
33665at5794	Complete	2252_g	243.6	163	https://www.orthodb.org/?query=33665at5794	asf1
33766at5794	Complete	70_g	277.3	224	https://www.orthodb.org/?query=33766at5794	U1 small nuclear ribonucleoprotein
33786at5794	Complete	3726_g	609.7	425	https://www.orthodb.org/?query=33786at5794	protein kinase
33797at5794	Complete	2582_g	158.0	164	https://www.orthodb.org/?query=33797at5794	RNA polymerase Rpb7, N-terminal domain containing protein
33810at5794	Complete	2896_g	443.9	501	https://www.orthodb.org/?query=33810at5794	WD domain G-beta repeat domain containing protein
33846at5794	Complete	209_g	450.6	333	https://www.orthodb.org/?query=33846at5794	splicing factor
35114at5794	Complete	1164_g	215.8	128	https://www.orthodb.org/?query=35114at5794	ribosomal protein S10
35146at5794	Complete	582_g	392.5	259	https://www.orthodb.org/?query=35146at5794	proliferating cell nuclear antigen
35161at5794	Complete	1183_g	401.1	191	https://www.orthodb.org/?query=35161at5794	ribosomal protein S5
35206at5794	Complete	4025_g	269.3	211	https://www.orthodb.org/?query=35206at5794	ribosomal RNA methyltransferase
35214at5794	Complete	481_g	179.1	148	https://www.orthodb.org/?query=35214at5794	DUF866 domain-containing protein
35234at5794	Complete	1571_g	180.9	124	https://www.orthodb.org/?query=35234at5794	ribosomal protein L14
35235at5794	Complete	2712_g	552.6	356	https://www.orthodb.org/?query=35235at5794	histone acetyltransferase
35238at5794	Complete	3774_g	195.4	130	https://www.orthodb.org/?query=35238at5794	40S ribosomal protein S12. pelota RNA binding domain containing protein
35272at5794	Complete	1843_g	182.8	129	https://www.orthodb.org/?query=35272at5794	ribosomal protein protein
35350at5794	Complete	3570_g	1527.7	745	https://www.orthodb.org/?query=35350at5794	cell division cycle 48 protein
35490at5794	Complete	2627_g	152.4	110	https://www.orthodb.org/?query=35490at5794	60S ribosomal protein L36
35557at5794	Complete	4535_g	784.9	566	https://www.orthodb.org/?query=35557at5794	peptidyl-prolyl cis-trans isomerase
35708at5794	Complete	629_g	265.2	156	https://www.orthodb.org/?query=35708at5794	skp1 family protein
